MsgID.LOCAL_VELOCITY,1520449375.5152938,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520449375.5156660,-0.0039389,0.1091146,-0.0761421
MsgID.LOCAL_VELOCITY,1520449375.5156660,0.0005101,-0.0009941,-0.0028466
MsgID.GLOBAL_POSITION,1520449375.7649012,-121.9939316,37.4137420,0.0250000
MsgID.LOCAL_VELOCITY,1520449375.7649012,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520449375.7652230,0.0024833,0.2659492,-0.0250220
MsgID.LOCAL_VELOCITY,1520449375.7652230,0.0000059,-0.0000000,0.0000098
MsgID.GLOBAL_POSITION,1520449376.0147059,-121.9939299,37.4137407,-0.0100000
MsgID.LOCAL_VELOCITY,1520449376.0147059,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520449376.0150499,-0.1454739,0.4142673,0.0102943
MsgID.LOCAL_VELOCITY,1520449376.0150499,-0.0014321,-0.0010924,0.0024822
MsgID.STATE,1520449376.2566631,True,True
MsgID.GLOBAL_HOME,1520449376.2569890,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520449376.2650330,-121.9939305,37.4137404,-0.0320000
MsgID.LOCAL_VELOCITY,1520449376.2650330,0.0000000,0.0000000,-0.0700000
MsgID.LOCAL_POSITION,1520449376.2652590,-0.1762205,0.3583673,0.0329705
MsgID.LOCAL_VELOCITY,1520449376.2652590,0.0020332,-0.0036298,-0.0796066
MsgID.GLOBAL_POSITION,1520449376.5152781,-121.9939323,37.4137409,-0.0190000
MsgID.LOCAL_VELOCITY,1520449376.5152781,0.0100000,-0.0200000,-0.0700000
MsgID.LOCAL_POSITION,1520449376.5155721,-0.1217899,0.2061273,0.0190880
MsgID.LOCAL_VELOCITY,1520449376.5155721,0.0100350,-0.0242761,-0.0724785
MsgID.GLOBAL_POSITION,1520449376.7649632,-121.9939330,37.4137429,0.0020000
MsgID.LOCAL_VELOCITY,1520449376.7649632,0.0100000,-0.0100000,0.0500000
MsgID.LOCAL_POSITION,1520449376.7653160,0.1004855,0.1383478,-0.0024138
MsgID.LOCAL_VELOCITY,1520449376.7653160,0.0138492,-0.0190564,0.0587319
MsgID.GLOBAL_POSITION,1520449377.0147419,-121.9939342,37.4137422,0.0100000
MsgID.LOCAL_VELOCITY,1520449377.0147419,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520449377.0150101,0.0234769,0.0340915,-0.0108401
MsgID.LOCAL_VELOCITY,1520449377.0150101,-0.0000308,-0.0000008,0.0000416
